transaction_id,merchant_id,date,amount_sar,financed,term_days,days_to_repay,status
T-003534,M-1048,2026-01-11,17379,0,,,cash
T-003601,M-1049,2026-01-11,37423,1,21,18,on_time
T-003900,M-1054,2026-01-11,5896,1,21,19,on_time
T-000528,M-1006,2026-01-12,6267,1,30,25,on_time
T-001339,M-1015,2026-01-12,23392,1,30,21,on_time
T-002056,M-1025,2026-01-12,15158,0,,,cash
T-002349,M-1029,2026-01-12,14305,0,,,cash
T-002350,M-1029,2026-01-12,9201,1,30,25,on_time
T-002828,M-1037,2026-01-12,14798,1,30,40,late
T-003459,M-1047,2026-01-12,10816,1,21,21,on_time
T-003737,M-1051,2026-01-12,3237,1,21,38,late
T-003901,M-1054,2026-01-12,5469,1,21,21,on_time
T-000322,M-1004,2026-01-13,40325,0,,,cash
T-000328,M-1004,2026-01-13,15910,0,,,cash
T-000805,M-1009,2026-01-13,118436,1,30,22,on_time
T-001340,M-1015,2026-01-13,45122,1,30,17,on_time
T-001833,M-1022,2026-01-13,6512,1,30,15,on_time
T-001908,M-1023,2026-01-13,17936,0,,,cash
T-001989,M-1024,2026-01-13,22249,1,30,16,on_time
T-002204,M-1027,2026-01-13,21895,0,,,cash
T-003533,M-1048,2026-01-13,15592,1,21,16,on_time
T-000037,M-1001,2026-01-14,33814,1,30,21,on_time
T-000144,M-1002,2026-01-14,56029,1,30,25,on_time
T-001829,M-1022,2026-01-14,9855,1,30,24,on_time
T-001830,M-1022,2026-01-14,6262,1,30,28,on_time
T-002055,M-1025,2026-01-14,7456,0,,,cash
T-002277,M-1028,2026-01-14,28174,0,,,cash
T-002347,M-1029,2026-01-14,9861,1,30,18,on_time
T-002422,M-1030,2026-01-14,16777,0,,,cash
T-003157,M-1043,2026-01-14,14391,1,21,25,late
T-003789,M-1052,2026-01-14,6865,0,,,cash
T-003792,M-1052,2026-01-14,9977,1,21,30,late
T-000525,M-1006,2026-01-15,6682,1,30,27,on_time
T-000616,M-1007,2026-01-15,22096,1,30,20,on_time
T-001095,M-1012,2026-01-15,43188,0,,,cash
T-001478,M-1017,2026-01-15,24875,1,30,15,on_time
T-001617,M-1019,2026-01-15,14527,1,30,16,on_time
T-001620,M-1019,2026-01-15,11583,1,30,16,on_time
T-001696,M-1020,2026-01-15,6874,1,30,20,on_time
T-001766,M-1021,2026-01-15,37278,1,30,16,on_time
T-001836,M-1022,2026-01-15,6318,1,30,17,on_time
T-002123,M-1026,2026-01-15,21218,1,30,21,on_time
T-002423,M-1030,2026-01-15,9388,1,30,24,on_time
T-002556,M-1032,2026-01-15,11852,0,,,cash
T-002884,M-1038,2026-01-15,16865,0,,,cash
T-002934,M-1039,2026-01-15,17692,0,,,cash
T-002983,M-1040,2026-01-15,16633,0,,,cash
T-003231,M-1044,2026-01-15,19115,1,21,15,on_time
T-003391,M-1046,2026-01-15,10139,1,21,7,on_time
T-003535,M-1048,2026-01-15,12755,0,,,cash
T-003599,M-1049,2026-01-15,21764,1,21,9,on_time
T-004016,M-1056,2026-01-15,1842,1,21,34,late
T-000330,M-1004,2026-01-16,28901,1,30,19,on_time
T-000422,M-1005,2026-01-16,17888,0,,,cash
T-000425,M-1005,2026-01-16,16696,1,30,21,on_time
T-000621,M-1007,2026-01-16,25953,0,,,cash
T-000897,M-1010,2026-01-16,20980,0,,,cash
T-000903,M-1010,2026-01-16,23297,1,30,30,on_time
T-001405,M-1016,2026-01-16,32362,1,30,23,on_time
T-001548,M-1018,2026-01-16,22049,0,,,cash
T-002614,M-1033,2026-01-16,20525,1,30,15,on_time
T-002717,M-1035,2026-01-16,17230,1,30,26,on_time
T-003667,M-1050,2026-01-16,8217,1,21,20,on_time
T-003738,M-1051,2026-01-16,4320,1,21,7,on_time
T-004013,M-1056,2026-01-16,4372,1,21,37,late
T-000034,M-1001,2026-01-17,37656,1,30,26,on_time
T-000326,M-1004,2026-01-17,40934,1,30,21,on_time
T-000529,M-1006,2026-01-17,23363,1,30,27,on_time
T-001338,M-1015,2026-01-17,24702,0,,,cash
T-002200,M-1027,2026-01-17,13019,1,30,26,on_time
T-002496,M-1031,2026-01-17,7235,0,,,cash
T-002660,M-1034,2026-01-17,15808,1,30,20,on_time
T-002935,M-1039,2026-01-17,20189,0,,,cash
T-003665,M-1050,2026-01-17,6084,0,,,cash
T-003739,M-1051,2026-01-17,6777,1,21,9,on_time
T-000427,M-1005,2026-01-18,15263,0,,,cash
T-000806,M-1009,2026-01-18,67297,0,,,cash
T-000999,M-1011,2026-01-18,45286,1,30,27,on_time
T-001091,M-1012,2026-01-18,12267,0,,,cash
T-001194,M-1013,2026-01-18,5216,1,30,26,on_time
T-001614,M-1019,2026-01-18,9165,1,30,19,on_time
T-001616,M-1019,2026-01-18,10583,0,,,cash
T-001835,M-1022,2026-01-18,7463,0,,,cash
T-003041,M-1041,2026-01-18,14402,1,30,20,on_time
T-003099,M-1042,2026-01-18,25548,1,30,28,on_time
T-003159,M-1043,2026-01-18,13750,0,,,cash
T-003791,M-1052,2026-01-18,4084,1,21,33,late
T-004018,M-1056,2026-01-18,3856,0,,,cash
T-000420,M-1005,2026-01-19,14347,1,30,24,on_time
T-000615,M-1007,2026-01-19,18134,1,30,15,on_time
T-000622,M-1007,2026-01-19,27108,1,30,22,on_time
T-001097,M-1012,2026-01-19,28239,0,,,cash
T-001336,M-1015,2026-01-19,34596,1,30,16,on_time
T-002348,M-1029,2026-01-19,6331,0,,,cash
T-002719,M-1035,2026-01-19,5872,1,30,15,on_time
T-002831,M-1037,2026-01-19,13925,1,30,20,on_time
T-003233,M-1044,2026-01-19,5351,1,21,17,on_time
T-003600,M-1049,2026-01-19,19118,1,21,16,on_time
T-000039,M-1001,2026-01-20,59176,1,30,17,on_time
T-000526,M-1006,2026-01-20,19114,1,30,18,on_time
T-001832,M-1022,2026-01-20,6951,1,30,27,on_time
T-002060,M-1025,2026-01-20,10434,0,,,cash
T-002121,M-1026,2026-01-20,6606,0,,,cash
T-002124,M-1026,2026-01-20,14582,0,,,cash
T-002353,M-1029,2026-01-20,7959,0,,,cash
T-002774,M-1036,2026-01-20,29493,0,,,cash
T-002986,M-1040,2026-01-20,12697,0,,,cash
T-003045,M-1041,2026-01-20,20651,1,30,29,on_time
T-003158,M-1043,2026-01-20,12460,0,,,cash
T-003230,M-1044,2026-01-20,12082,1,21,8,on_time
T-003388,M-1046,2026-01-20,2919,1,21,7,on_time
T-003842,M-1053,2026-01-20,4822,0,,,cash
T-003959,M-1055,2026-01-20,12195,1,21,9,on_time
T-000141,M-1002,2026-01-21,36613,0,,,cash
T-000426,M-1005,2026-01-21,11404,1,30,15,on_time
T-000614,M-1007,2026-01-21,8705,0,,,cash
T-000894,M-1010,2026-01-21,16496,1,30,17,on_time
T-000993,M-1011,2026-01-21,38117,1,30,26,on_time
T-001193,M-1013,2026-01-21,16175,0,,,cash
T-001197,M-1013,2026-01-21,11500,0,,,cash
T-001406,M-1016,2026-01-21,23660,1,30,25,on_time
T-001619,M-1019,2026-01-21,5971,1,30,15,on_time
T-001765,M-1021,2026-01-21,30846,1,30,26,on_time
T-001831,M-1022,2026-01-21,6273,0,,,cash
T-001986,M-1024,2026-01-21,15909,1,30,23,on_time
T-002278,M-1028,2026-01-21,35596,1,30,28,on_time
T-002718,M-1035,2026-01-21,15715,1,30,22,on_time
T-003666,M-1050,2026-01-21,8852,1,21,7,on_time
T-001341,M-1015,2026-01-22,16906,0,,,cash
T-001764,M-1021,2026-01-22,46676,1,30,20,on_time
T-001834,M-1022,2026-01-22,9509,1,30,28,on_time
T-002127,M-1026,2026-01-22,16860,1,30,40,late
T-002882,M-1038,2026-01-22,25938,1,30,21,on_time
T-002985,M-1040,2026-01-22,24213,1,30,18,on_time
T-003097,M-1042,2026-01-22,30856,1,30,37,late
T-003843,M-1053,2026-01-22,7825,1,21,16,on_time
T-004014,M-1056,2026-01-22,2983,1,21,34,late
T-000038,M-1001,2026-01-23,39755,0,,,cash
T-000143,M-1002,2026-01-23,23958,1,30,27,on_time
T-000324,M-1004,2026-01-23,51546,1,30,30,on_time
T-000419,M-1005,2026-01-23,11639,0,,,cash
T-000901,M-1010,2026-01-23,8763,1,30,23,on_time
T-000995,M-1011,2026-01-23,25299,1,30,17,on_time
T-001408,M-1016,2026-01-23,22114,1,30,20,on_time
T-001694,M-1020,2026-01-23,5517,1,30,27,on_time
T-001984,M-1024,2026-01-23,5626,1,30,28,on_time
T-002499,M-1031,2026-01-23,18973,1,30,20,on_time
T-002613,M-1033,2026-01-23,12483,0,,,cash
T-002662,M-1034,2026-01-23,17948,1,30,18,on_time
T-002932,M-1039,2026-01-23,26230,0,,,cash
T-003232,M-1044,2026-01-23,10246,1,21,19,on_time
T-003307,M-1045,2026-01-23,9766,1,21,14,on_time
T-000035,M-1001,2026-01-24,34316,1,30,29,on_time
T-000137,M-1002,2026-01-24,33197,1,30,30,on_time
T-000711,M-1008,2026-01-24,45459,1,30,21,on_time
T-002197,M-1027,2026-01-24,9886,1,30,18,on_time
T-002352,M-1029,2026-01-24,11387,1,30,24,on_time
T-002420,M-1030,2026-01-24,11741,1,30,17,on_time
T-002495,M-1031,2026-01-24,13580,1,30,29,on_time
T-002498,M-1031,2026-01-24,10193,0,,,cash
T-002553,M-1032,2026-01-24,7435,1,30,20,on_time
T-002721,M-1035,2026-01-24,12068,1,30,20,on_time
T-002773,M-1036,2026-01-24,13194,1,30,22,on_time
T-002826,M-1037,2026-01-24,10941,1,30,21,on_time
T-002936,M-1039,2026-01-24,23298,0,,,cash
T-003044,M-1041,2026-01-24,9807,1,30,27,on_time
T-003532,M-1048,2026-01-24,18139,0,,,cash
T-000138,M-1002,2026-01-25,43688,1,30,23,on_time
T-000236,M-1003,2026-01-25,53261,0,,,cash
T-000992,M-1011,2026-01-25,40421,1,30,17,on_time
T-000997,M-1011,2026-01-25,61318,0,,,cash
T-001192,M-1013,2026-01-25,16937,1,30,18,on_time
T-002664,M-1034,2026-01-25,7797,1,30,17,on_time
T-002881,M-1038,2026-01-25,16750,1,30,30,on_time
T-003234,M-1044,2026-01-25,16848,1,21,21,on_time
T-003663,M-1050,2026-01-25,14688,1,21,34,late
T-003899,M-1054,2026-01-25,7476,1,21,41,late
T-003902,M-1054,2026-01-25,8439,1,21,12,on_time
T-000238,M-1003,2026-01-26,37616,1,30,27,on_time
T-000424,M-1005,2026-01-26,16913,1,30,18,on_time
T-000899,M-1010,2026-01-26,13120,0,,,cash
T-001475,M-1017,2026-01-26,30898,1,30,27,on_time
T-001695,M-1020,2026-01-26,7681,0,,,cash
T-001991,M-1024,2026-01-26,12390,0,,,cash
T-002126,M-1026,2026-01-26,17058,0,,,cash
T-002276,M-1028,2026-01-26,37040,0,,,cash
T-002279,M-1028,2026-01-26,11613,1,30,25,on_time
T-002500,M-1031,2026-01-26,9536,1,30,27,on_time
T-002661,M-1034,2026-01-26,14413,0,,,cash
T-003389,M-1046,2026-01-26,5890,1,21,15,on_time
T-003390,M-1046,2026-01-26,3462,0,,,cash
T-003455,M-1047,2026-01-26,11352,0,,,cash
T-003530,M-1048,2026-01-26,9108,1,21,6,on_time
T-003898,M-1054,2026-01-26,6886,1,21,31,late
T-000036,M-1001,2026-01-27,26632,1,30,27,on_time
T-000331,M-1004,2026-01-27,16592,1,30,29,on_time
T-000530,M-1006,2026-01-27,28051,1,30,17,on_time
T-000709,M-1008,2026-01-27,27472,0,,,cash
T-000808,M-1009,2026-01-27,55993,1,30,19,on_time
T-001615,M-1019,2026-01-27,6131,1,30,20,on_time
T-002615,M-1033,2026-01-27,13310,1,30,18,on_time
T-002772,M-1036,2026-01-27,18466,1,30,19,on_time
T-002829,M-1037,2026-01-27,17676,1,30,16,on_time
T-003098,M-1042,2026-01-27,17894,1,30,29,on_time
T-003958,M-1055,2026-01-27,9863,0,,,cash
T-000153,M-1002,2026-01-28,34436,1,30,20,on_time
T-000340,M-1004,2026-01-28,26933,0,,,cash
T-000718,M-1008,2026-01-28,20010,0,,,cash
T-001102,M-1012,2026-01-28,40031,1,30,22,on_time
T-001412,M-1016,2026-01-28,29559,1,30,28,on_time
T-001483,M-1017,2026-01-28,30254,1,30,22,on_time
T-001913,M-1023,2026-01-28,27345,0,,,cash
T-002205,M-1027,2026-01-28,15199,1,30,20,on_time
T-002668,M-1034,2026-01-28,14937,1,30,16,on_time
T-002991,M-1040,2026-01-28,19198,1,30,28,on_time
T-003047,M-1041,2026-01-28,23067,0,,,cash
T-003237,M-1044,2026-01-28,23787,1,21,9,on_time
T-003905,M-1054,2026-01-28,7319,1,21,20,on_time
T-000150,M-1002,2026-01-29,43121,1,30,29,on_time
T-000334,M-1004,2026-01-29,17236,1,30,18,on_time
T-000433,M-1005,2026-01-29,15456,1,30,27,on_time
T-000531,M-1006,2026-01-29,8575,0,,,cash
T-001201,M-1013,2026-01-29,13476,1,30,21,on_time
T-001700,M-1020,2026-01-29,15033,1,30,26,on_time
T-003395,M-1046,2026-01-29,7053,1,21,15,on_time
T-004019,M-1056,2026-01-29,7009,1,21,44,late
T-000048,M-1001,2026-01-30,29081,0,,,cash
T-000243,M-1003,2026-01-30,42938,0,,,cash
T-001007,M-1011,2026-01-30,31219,1,30,17,on_time
T-001625,M-1019,2026-01-30,15440,1,30,24,on_time
T-001704,M-1020,2026-01-30,19075,1,30,22,on_time
T-001838,M-1022,2026-01-30,12255,0,,,cash
T-003165,M-1043,2026-01-30,7282,1,21,13,on_time
T-003464,M-1047,2026-01-30,16653,1,21,6,on_time
T-003602,M-1049,2026-01-30,15133,0,,,cash
T-003673,M-1050,2026-01-30,4347,1,21,,default
T-000812,M-1009,2026-01-31,78215,1,30,20,on_time
T-001003,M-1011,2026-01-31,52971,1,30,24,on_time
T-001411,M-1016,2026-01-31,9849,0,,,cash
T-001839,M-1022,2026-01-31,3564,1,30,39,late
T-001844,M-1022,2026-01-31,11910,1,30,23,on_time
T-002281,M-1028,2026-01-31,54571,0,,,cash
T-003316,M-1045,2026-01-31,5028,1,21,6,on_time
T-003795,M-1052,2026-01-31,8704,1,21,30,late
T-000040,M-1001,2026-02-01,18591,1,30,30,on_time
T-000539,M-1006,2026-02-01,12712,1,30,29,on_time
T-000813,M-1009,2026-02-01,90292,1,30,28,on_time
T-001265,M-1014,2026-02-01,4108,0,,,cash
T-001911,M-1023,2026-02-01,33660,1,30,26,on_time
T-002207,M-1027,2026-02-01,46836,0,,,cash
T-002282,M-1028,2026-02-01,26362,1,30,29,on_time
T-002670,M-1034,2026-02-01,11988,1,30,30,on_time
T-002671,M-1034,2026-02-01,9872,0,,,cash
T-002939,M-1039,2026-02-01,28593,1,30,22,on_time
T-002990,M-1040,2026-02-01,14479,1,30,21,on_time
T-003396,M-1046,2026-02-01,11439,0,,,cash
T-000336,M-1004,2026-02-02,29927,1,30,29,on_time
T-000534,M-1006,2026-02-02,9660,0,,,cash
T-001773,M-1021,2026-02-02,21753,1,30,23,on_time
T-002357,M-1029,2026-02-02,10554,1,30,20,on_time
T-002558,M-1032,2026-02-02,17974,1,30,22,on_time
T-002723,M-1035,2026-02-02,18796,0,,,cash
T-002938,M-1039,2026-02-02,30571,1,30,25,on_time
T-003050,M-1041,2026-02-02,22870,1,30,29,on_time
T-003238,M-1044,2026-02-02,31426,1,21,35,late
T-003315,M-1045,2026-02-02,7503,0,,,cash
T-003392,M-1046,2026-02-02,16545,1,21,17,on_time
T-003462,M-1047,2026-02-02,18034,1,21,18,on_time
T-003668,M-1050,2026-02-02,3535,0,,,cash
T-004021,M-1056,2026-02-02,6345,1,21,33,late
T-000152,M-1002,2026-02-03,22809,1,30,19,on_time
T-000337,M-1004,2026-02-03,7470,1,30,27,on_time
T-000430,M-1005,2026-02-03,31380,1,30,26,on_time
T-000811,M-1009,2026-02-03,19946,1,30,22,on_time
T-001004,M-1011,2026-02-03,35510,1,30,26,on_time
T-002284,M-1028,2026-02-03,32373,1,30,22,on_time
T-002359,M-1029,2026-02-03,12812,1,30,17,on_time
T-002667,M-1034,2026-02-03,12074,0,,,cash
T-002669,M-1034,2026-02-03,18700,0,,,cash
T-003320,M-1045,2026-02-03,11604,1,21,8,on_time
T-000146,M-1002,2026-02-04,21046,0,,,cash
T-000536,M-1006,2026-02-04,14239,1,30,30,on_time
T-000626,M-1007,2026-02-04,30439,1,30,27,on_time
T-001266,M-1014,2026-02-04,13979,0,,,cash
T-001268,M-1014,2026-02-04,7781,1,30,22,on_time
T-001410,M-1016,2026-02-04,46583,0,,,cash
T-001481,M-1017,2026-02-04,34663,1,30,19,on_time
T-002283,M-1028,2026-02-04,43173,1,30,23,on_time
T-002361,M-1029,2026-02-04,9940,1,30,23,on_time
T-002777,M-1036,2026-02-04,20107,0,,,cash
T-002833,M-1037,2026-02-04,10457,1,30,26,on_time
T-000246,M-1003,2026-02-05,91113,1,30,24,on_time
T-000335,M-1004,2026-02-05,43468,1,30,29,on_time
T-000437,M-1005,2026-02-05,23451,1,30,21,on_time
T-002887,M-1038,2026-02-05,19722,1,30,18,on_time
T-003235,M-1044,2026-02-05,21938,0,,,cash
T-003239,M-1044,2026-02-05,22700,0,,,cash
T-003906,M-1054,2026-02-05,3034,1,21,40,late
T-000044,M-1001,2026-02-06,12131,0,,,cash
T-000242,M-1003,2026-02-06,99365,1,30,26,on_time
T-000908,M-1010,2026-02-06,20324,1,30,29,on_time
T-001002,M-1011,2026-02-06,12370,1,30,42,late
T-001840,M-1022,2026-02-06,11300,1,30,22,on_time
T-001843,M-1022,2026-02-06,7454,1,30,24,on_time
T-001910,M-1023,2026-02-06,42570,0,,,cash
T-002725,M-1035,2026-02-06,3093,1,30,21,on_time
T-002837,M-1037,2026-02-06,15130,1,30,23,on_time
T-002988,M-1040,2026-02-06,19193,1,30,28,on_time
T-003049,M-1041,2026-02-06,24003,0,,,cash
T-003536,M-1048,2026-02-06,6417,1,21,13,on_time
T-003538,M-1048,2026-02-06,11882,1,21,7,on_time
T-003907,M-1054,2026-02-06,6100,1,21,16,on_time
T-001000,M-1011,2026-02-07,55194,0,,,cash
T-001622,M-1019,2026-02-07,12978,1,30,15,on_time
T-001768,M-1021,2026-02-07,30708,1,30,19,on_time
T-001772,M-1021,2026-02-07,14213,0,,,cash
T-002063,M-1025,2026-02-07,18095,1,30,22,on_time
T-002358,M-1029,2026-02-07,25673,1,30,18,on_time
T-002429,M-1030,2026-02-07,31197,1,30,47,late
T-003847,M-1053,2026-02-07,5777,1,21,20,on_time
T-000041,M-1001,2026-02-08,17572,1,30,27,on_time
T-000046,M-1001,2026-02-08,23733,0,,,cash
T-000339,M-1004,2026-02-08,36430,0,,,cash
T-000627,M-1007,2026-02-08,55101,1,30,30,on_time
T-000629,M-1007,2026-02-08,30791,1,30,15,on_time
T-001006,M-1011,2026-02-08,52836,0,,,cash
T-001100,M-1012,2026-02-08,24611,0,,,cash
T-001482,M-1017,2026-02-08,23405,1,30,15,on_time
T-001552,M-1018,2026-02-08,38178,1,30,16,on_time
T-001914,M-1023,2026-02-08,41143,1,30,20,on_time
T-002131,M-1026,2026-02-08,34806,0,,,cash
T-002424,M-1030,2026-02-08,19242,1,30,30,on_time
T-002504,M-1031,2026-02-08,10615,0,,,cash
T-003321,M-1045,2026-02-08,14435,1,21,29,late
T-000045,M-1001,2026-02-09,22034,0,,,cash
T-000333,M-1004,2026-02-09,23465,1,30,30,on_time
T-000431,M-1005,2026-02-09,10159,1,30,29,on_time
T-000532,M-1006,2026-02-09,20639,0,,,cash
T-000537,M-1006,2026-02-09,18400,1,30,24,on_time
T-000717,M-1008,2026-02-09,27913,0,,,cash
T-000817,M-1009,2026-02-09,76431,0,,,cash
T-001203,M-1013,2026-02-09,20215,0,,,cash
T-001551,M-1018,2026-02-09,20103,0,,,cash
T-001553,M-1018,2026-02-09,45329,1,30,18,on_time
T-001621,M-1019,2026-02-09,13209,0,,,cash
T-002425,M-1030,2026-02-09,22231,1,30,18,on_time
T-002501,M-1031,2026-02-09,27289,1,30,15,on_time
T-002666,M-1034,2026-02-09,17566,1,30,25,on_time
T-002724,M-1035,2026-02-09,21395,1,30,16,on_time
T-002886,M-1038,2026-02-09,36312,1,30,23,on_time
T-003742,M-1051,2026-02-09,7092,0,,,cash
T-001008,M-1011,2026-02-10,50793,1,30,30,on_time
T-001107,M-1012,2026-02-10,35171,0,,,cash
T-001267,M-1014,2026-02-10,7113,1,30,19,on_time
T-001347,M-1015,2026-02-10,29483,0,,,cash
T-002834,M-1037,2026-02-10,7025,1,30,28,on_time
T-000245,M-1003,2026-02-11,71842,0,,,cash
T-000332,M-1004,2026-02-11,21079,1,30,25,on_time
T-000713,M-1008,2026-02-11,40996,0,,,cash
T-000716,M-1008,2026-02-11,55820,0,,,cash
T-001344,M-1015,2026-02-11,17096,0,,,cash
T-001479,M-1017,2026-02-11,22770,1,30,48,late
T-001703,M-1020,2026-02-11,18646,0,,,cash
T-001995,M-1024,2026-02-11,29099,1,30,29,on_time
T-002505,M-1031,2026-02-11,14785,0,,,cash
T-002562,M-1032,2026-02-11,11138,0,,,cash
T-002836,M-1037,2026-02-11,6875,1,30,26,on_time
T-003319,M-1045,2026-02-11,10538,1,21,12,on_time
T-000338,M-1004,2026-02-12,42986,1,30,25,on_time
T-000540,M-1006,2026-02-12,10705,0,,,cash
T-001270,M-1014,2026-02-12,6184,1,30,27,on_time
T-001480,M-1017,2026-02-12,7517,1,30,17,on_time
T-003849,M-1053,2026-02-12,4381,1,21,42,late
T-000428,M-1005,2026-02-13,23618,1,30,26,on_time
T-001106,M-1012,2026-02-13,300,1,30,29,on_time
T-001771,M-1021,2026-02-13,25816,0,,,cash
T-001774,M-1021,2026-02-13,29818,1,30,30,on_time
T-003318,M-1045,2026-02-13,17377,1,21,17,on_time
T-003669,M-1050,2026-02-13,6811,1,21,21,on_time
T-003670,M-1050,2026-02-13,7617,1,21,6,on_time
T-003903,M-1054,2026-02-13,9868,1,21,8,on_time
T-004022,M-1056,2026-02-13,4061,0,,,cash
T-000043,M-1001,2026-02-14,27358,0,,,cash
T-000628,M-1007,2026-02-14,30212,1,30,20,on_time
T-000816,M-1009,2026-02-14,29860,1,30,15,on_time
T-002066,M-1025,2026-02-14,16250,1,30,35,late
T-002502,M-1031,2026-02-14,12315,0,,,cash
T-003164,M-1043,2026-02-14,15996,1,21,30,late
T-000155,M-1002,2026-02-15,31188,0,,,cash
T-001005,M-1011,2026-02-15,40205,0,,,cash
T-001343,M-1015,2026-02-15,14579,0,,,cash
T-001550,M-1018,2026-02-15,49946,1,30,44,late
T-002129,M-1026,2026-02-15,24919,1,30,30,on_time
T-002426,M-1030,2026-02-15,17803,1,30,30,on_time
T-002559,M-1032,2026-02-15,10898,0,,,cash
T-002560,M-1032,2026-02-15,6853,1,30,40,late
T-002619,M-1033,2026-02-15,27915,1,30,22,on_time
T-003162,M-1043,2026-02-15,11703,1,21,13,on_time
T-003317,M-1045,2026-02-15,4504,1,21,11,on_time
T-003741,M-1051,2026-02-15,7434,1,21,14,on_time
T-003796,M-1052,2026-02-15,7295,1,21,40,late
T-000435,M-1005,2026-02-16,14676,0,,,cash
T-000714,M-1008,2026-02-16,53482,1,30,23,on_time
T-001001,M-1011,2026-02-16,59136,1,30,21,on_time
T-001342,M-1015,2026-02-16,32072,1,30,27,on_time
T-001346,M-1015,2026-02-16,17362,1,30,29,on_time
T-001623,M-1019,2026-02-16,2292,1,30,24,on_time
T-002722,M-1035,2026-02-16,20667,0,,,cash
T-003236,M-1044,2026-02-16,17993,1,21,46,late
T-003461,M-1047,2026-02-16,23514,1,21,46,late
T-003463,M-1047,2026-02-16,7382,1,21,17,on_time
T-003794,M-1052,2026-02-16,12035,0,,,cash
T-003960,M-1055,2026-02-16,16569,1,21,12,on_time
T-003961,M-1055,2026-02-16,11342,0,,,cash
T-000148,M-1002,2026-02-17,24912,1,30,30,on_time
T-000247,M-1003,2026-02-17,60655,0,,,cash
T-000434,M-1005,2026-02-17,13494,0,,,cash
T-000624,M-1007,2026-02-17,52734,0,,,cash
T-000905,M-1010,2026-02-17,24717,1,30,27,on_time
T-000907,M-1010,2026-02-17,19194,1,30,19,on_time
T-001702,M-1020,2026-02-17,5457,0,,,cash
T-002360,M-1029,2026-02-17,14340,1,30,22,on_time
T-002428,M-1030,2026-02-17,27705,1,30,25,on_time
T-002561,M-1032,2026-02-17,12778,1,30,25,on_time
T-002832,M-1037,2026-02-17,20140,1,30,27,on_time
T-002835,M-1037,2026-02-17,6190,0,,,cash
T-003102,M-1042,2026-02-17,49020,1,30,26,on_time
T-003394,M-1046,2026-02-17,11124,1,21,6,on_time
T-003605,M-1049,2026-02-17,35307,0,,,cash
T-003846,M-1053,2026-02-17,6719,1,21,,default
T-003848,M-1053,2026-02-17,7353,0,,,cash
T-000538,M-1006,2026-02-18,20348,1,30,19,on_time
T-000625,M-1007,2026-02-18,664,1,30,19,on_time
T-000815,M-1009,2026-02-18,50046,0,,,cash
T-000904,M-1010,2026-02-18,24438,0,,,cash
T-000906,M-1010,2026-02-18,20178,0,,,cash
T-001105,M-1012,2026-02-18,9139,1,30,18,on_time
T-002133,M-1026,2026-02-18,14644,1,30,17,on_time
T-002206,M-1027,2026-02-18,34016,1,30,30,on_time
T-002354,M-1029,2026-02-18,13890,0,,,cash
T-002992,M-1040,2026-02-18,32213,0,,,cash
T-000154,M-1002,2026-02-19,28100,0,,,cash
T-000533,M-1006,2026-02-19,26463,1,30,20,on_time
T-000535,M-1006,2026-02-19,23812,0,,,cash
T-000715,M-1008,2026-02-19,19838,0,,,cash
T-000910,M-1010,2026-02-19,15816,1,30,21,on_time
T-001103,M-1012,2026-02-19,37903,0,,,cash
T-001993,M-1024,2026-02-19,29658,0,,,cash
T-001996,M-1024,2026-02-19,29123,1,30,20,on_time
T-002355,M-1029,2026-02-19,20124,0,,,cash
T-003393,M-1046,2026-02-19,10227,1,21,16,on_time
T-004020,M-1056,2026-02-19,3200,1,21,16,on_time
T-000147,M-1002,2026-02-20,16133,1,30,18,on_time
T-000814,M-1009,2026-02-20,73472,1,30,21,on_time
T-000909,M-1010,2026-02-20,27116,1,30,18,on_time
T-001624,M-1019,2026-02-20,13760,1,30,15,on_time
T-001770,M-1021,2026-02-20,26337,0,,,cash
T-001837,M-1022,2026-02-20,7899,0,,,cash
T-001841,M-1022,2026-02-20,9212,0,,,cash
T-002134,M-1026,2026-02-20,17247,0,,,cash
T-002209,M-1027,2026-02-20,21101,0,,,cash
T-002778,M-1036,2026-02-20,43006,1,30,24,on_time
T-003671,M-1050,2026-02-20,10109,0,,,cash
T-000042,M-1001,2026-02-21,17521,1,30,27,on_time
T-000151,M-1002,2026-02-21,23532,1,30,16,on_time
T-001101,M-1012,2026-02-21,36206,0,,,cash
T-001104,M-1012,2026-02-21,31785,1,30,28,on_time
T-001269,M-1014,2026-02-21,11658,1,30,24,on_time
T-001345,M-1015,2026-02-21,14551,1,30,21,on_time
T-001769,M-1021,2026-02-21,9207,1,30,25,on_time
T-001992,M-1024,2026-02-21,26197,1,30,21,on_time
T-002620,M-1033,2026-02-21,25215,1,30,20,on_time
T-002888,M-1038,2026-02-21,40545,0,,,cash
T-002989,M-1040,2026-02-21,5616,1,30,39,late
T-002993,M-1040,2026-02-21,35894,0,,,cash
T-003314,M-1045,2026-02-21,11111,1,21,17,on_time
T-000047,M-1001,2026-02-22,21460,0,,,cash
T-000341,M-1004,2026-02-22,18057,0,,,cash
T-000432,M-1005,2026-02-22,19550,1,30,22,on_time
T-001409,M-1016,2026-02-22,37826,1,30,46,late
T-001842,M-1022,2026-02-22,4748,0,,,cash
T-002557,M-1032,2026-02-22,8724,1,30,18,on_time
T-003048,M-1041,2026-02-22,6797,0,,,cash
T-003604,M-1049,2026-02-22,40569,1,21,20,on_time
